anchor_product_id,complement_product_id,anchor_name,complement_name,rule_id,rule_type,reason,override_condition_met,pair_count,copurchase_score,recipe_score_norm,recipe_overlap_tokens,only_staples_overlap,anchor_family,complement_family,anchor_category,complement_category,recipe_score_anchor,recipe_score_complement,purchase_score,recipe_compat_signal,complement_gate_reason,dominant_ingredient_flags,penalty_rule,penalty_match_strength,penalty_multiplier,raw_score_before_penalty,raw_score_after_penalty,final_score_after_penalty
18239,19427,Esnad Abazir Bukhari Rice 200g,Afia fine semolina 400 grams,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,rice|flour,1.0,,,,,,,,,,,,,,,,
19427,18239,Afia fine semolina 400 grams,Esnad Abazir Bukhari Rice 200g,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,flour|rice,1.0,,,,,,,,,,,,,,,,
18239,3191,Esnad Abazir Bukhari Rice 200g,Sasa Salt – 700g,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,rice|salt,1.0,,,,,,,,,,,,,,,,
3191,18239,Sasa Salt – 700g,Esnad Abazir Bukhari Rice 200g,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,salt|rice,1.0,,,,,,,,,,,,,,,,
18239,20834,Esnad Abazir Bukhari Rice 200g,Afia coarse semolina 400 grams,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,rice|flour,1.0,,,,,,,,,,,,,,,,
20834,18239,Afia coarse semolina 400 grams,Esnad Abazir Bukhari Rice 200g,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,flour|rice,1.0,,,,,,,,,,,,,,,,
18239,16486,Esnad Abazir Bukhari Rice 200g,Wazin Semolina 400g,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,rice|flour,1.0,,,,,,,,,,,,,,,,
16486,18239,Wazin Semolina 400g,Esnad Abazir Bukhari Rice 200g,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,flour|rice,1.0,,,,,,,,,,,,,,,,
18239,17457,Esnad Abazir Bukhari Rice 200g,Al-Taie Peeled Tomatoes - 400g,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,rice|tomatoes,1.0,,,,,,,,,,,,,,,,
17457,18239,Al-Taie Peeled Tomatoes - 400g,Esnad Abazir Bukhari Rice 200g,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,tomatoes|rice,1.0,,,,,,,,,,,,,,,,
18239,16984,Esnad Abazir Bukhari Rice 200g,Al Tai Chopped Tomatoes,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,rice|tomatoes,1.0,,,,,,,,,,,,,,,,
16984,18239,Al Tai Chopped Tomatoes,Esnad Abazir Bukhari Rice 200g,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,tomatoes|rice,1.0,,,,,,,,,,,,,,,,
18239,3471,Esnad Abazir Bukhari Rice 200g,Americana Premium Minced Chicken 400g,rice_with_generic_chicken,soft_penalty,rice and chicken should need stronger recipe or pair evidence than a broad default,0,0,0.0,,,,rice_centric,,grains,protein,76.674,58.0775,0.0,67.3758,rice and chicken should need stronger recipe or pair evidence than a broad default,rice,rice_with_generic_chicken,1.0,0.84,47.9345,40.265,41.0146
18239,19854,Esnad Abazir Bukhari Rice 200g,Sanabel Al Karam Coarse Semolina - 400g,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,rice|flour,1.0,,,,,,,,,,,,,,,,
19854,18239,Sanabel Al Karam Coarse Semolina - 400g,Esnad Abazir Bukhari Rice 200g,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,flour|rice,1.0,,,,,,,,,,,,,,,,
18239,25989,Esnad Abazir Bukhari Rice 200g,Dalo butter with garlic and herbs 180g,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,rice|garlic,1.0,,,,,,,,,,,,,,,,
25989,18239,Dalo butter with garlic and herbs 180g,Esnad Abazir Bukhari Rice 200g,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,garlic|rice,1.0,,,,,,,,,,,,,,,,
18239,5320,Esnad Abazir Bukhari Rice 200g,Al Oula Premium Flour,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,rice|flour,1.0,,,,,,,,,,,,,,,,
5320,18239,Al Oula Premium Flour,Esnad Abazir Bukhari Rice 200g,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,flour|rice,1.0,,,,,,,,,,,,,,,,
18239,2498,Esnad Abazir Bukhari Rice 200g,Kuwaiti Premium Flour – 1kg,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,rice|flour,1.0,,,,,,,,,,,,,,,,
2498,18239,Kuwaiti Premium Flour – 1kg,Esnad Abazir Bukhari Rice 200g,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,flour|rice,1.0,,,,,,,,,,,,,,,,
18239,10535,Esnad Abazir Bukhari Rice 200g,Afia garlic powder 170 grams,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,rice|garlic,1.0,,,,,,,,,,,,,,,,
10535,18239,Afia garlic powder 170 grams,Esnad Abazir Bukhari Rice 200g,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,garlic|rice,1.0,,,,,,,,,,,,,,,,
18239,1930,Esnad Abazir Bukhari Rice 200g,Hana Peeled Tomatoes,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,rice|tomatoes,1.0,,,,,,,,,,,,,,,,
1930,18239,Hana Peeled Tomatoes,Esnad Abazir Bukhari Rice 200g,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,tomatoes|rice,1.0,,,,,,,,,,,,,,,,
19012,4564,Esnad Abazeer Kabali Rice 200g,Vegetables tomatoes,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,rice|tomatoes,1.0,,,,,,,,,,,,,,,,
4564,19012,Vegetables tomatoes,Esnad Abazeer Kabali Rice 200g,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,tomatoes|rice,1.0,,,,,,,,,,,,,,,,
19012,5670,Esnad Abazeer Kabali Rice 200g,Vegetables onions medium bag,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,rice|onions,1.0,,,,,,,,,,,,,,,,
5670,19012,Vegetables onions medium bag,Esnad Abazeer Kabali Rice 200g,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,onions|rice,1.0,,,,,,,,,,,,,,,,
19012,5688,Esnad Abazeer Kabali Rice 200g,Garlic vegetables 1 bag,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,rice|garlic,1.0,,,,,,,,,,,,,,,,
5688,19012,Garlic vegetables 1 bag,Esnad Abazeer Kabali Rice 200g,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,garlic|rice,1.0,,,,,,,,,,,,,,,,
19012,2868,Esnad Abazeer Kabali Rice 200g,Foam Premium Flour – 1kg,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,rice|flour,1.0,,,,,,,,,,,,,,,,
2868,19012,Foam Premium Flour – 1kg,Esnad Abazeer Kabali Rice 200g,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,flour|rice,1.0,,,,,,,,,,,,,,,,
19012,3946,Esnad Abazeer Kabali Rice 200g,Rivoni tomato paste 8 x 135g,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,rice|tomatoes,1.0,,,,,,,,,,,,,,,,
3946,19012,Rivoni tomato paste 8 x 135g,Esnad Abazeer Kabali Rice 200g,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,tomatoes|rice,1.0,,,,,,,,,,,,,,,,
19012,3389,Esnad Abazeer Kabali Rice 200g,Al Tai Tomato Paste 8×135g,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,rice|tomatoes,1.0,,,,,,,,,,,,,,,,
3389,19012,Al Tai Tomato Paste 8×135g,Esnad Abazeer Kabali Rice 200g,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,tomatoes|rice,1.0,,,,,,,,,,,,,,,,
19012,5668,Esnad Abazeer Kabali Rice 200g,Vegetables: green onions,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,rice|onions,1.0,,,,,,,,,,,,,,,,
5668,19012,Vegetables: green onions,Esnad Abazeer Kabali Rice 200g,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,onions|rice,1.0,,,,,,,,,,,,,,,,
19012,10546,Esnad Abazeer Kabali Rice 200g,Afia natural sea salt 700 grams,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,rice|salt,1.0,,,,,,,,,,,,,,,,
10546,19012,Afia natural sea salt 700 grams,Esnad Abazeer Kabali Rice 200g,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,salt|rice,1.0,,,,,,,,,,,,,,,,
19012,2068,Esnad Abazeer Kabali Rice 200g,Saudi Tomato Paste,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,rice|tomatoes,1.0,,,,,,,,,,,,,,,,
2068,19012,Saudi Tomato Paste,Esnad Abazeer Kabali Rice 200g,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,tomatoes|rice,1.0,,,,,,,,,,,,,,,,
19012,8546,Esnad Abazeer Kabali Rice 200g,Rayhan Corn Flour (Cornstarch) - 100g,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,rice|flour,1.0,,,,,,,,,,,,,,,,
8546,19012,Rayhan Corn Flour (Cornstarch) - 100g,Esnad Abazeer Kabali Rice 200g,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,flour|rice,1.0,,,,,,,,,,,,,,,,
19012,57,Esnad Abazeer Kabali Rice 200g,Al Khair Salt,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,rice|salt,1.0,,,,,,,,,,,,,,,,
57,19012,Al Khair Salt,Esnad Abazeer Kabali Rice 200g,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,salt|rice,1.0,,,,,,,,,,,,,,,,
19012,19427,Esnad Abazeer Kabali Rice 200g,Afia fine semolina 400 grams,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,rice|flour,1.0,,,,,,,,,,,,,,,,
19427,19012,Afia fine semolina 400 grams,Esnad Abazeer Kabali Rice 200g,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,flour|rice,1.0,,,,,,,,,,,,,,,,
19012,14033,Esnad Abazeer Kabali Rice 200g,Maggi cream of chicken soup 71g,rice_with_generic_chicken,soft_penalty,rice and chicken should need stronger recipe or pair evidence than a broad default,0,0,0.0,,,,rice_centric,,grains,protein,76.674,58.0775,0.0,67.3758,rice and chicken should need stronger recipe or pair evidence than a broad default,rice,rice_with_generic_chicken,1.0,0.84,45.3302,38.0774,38.8754
19012,3191,Esnad Abazeer Kabali Rice 200g,Sasa Salt – 700g,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,rice|salt,1.0,,,,,,,,,,,,,,,,
3191,19012,Sasa Salt – 700g,Esnad Abazeer Kabali Rice 200g,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,salt|rice,1.0,,,,,,,,,,,,,,,,
19012,20834,Esnad Abazeer Kabali Rice 200g,Afia coarse semolina 400 grams,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,rice|flour,1.0,,,,,,,,,,,,,,,,
20834,19012,Afia coarse semolina 400 grams,Esnad Abazeer Kabali Rice 200g,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,flour|rice,1.0,,,,,,,,,,,,,,,,
19012,16486,Esnad Abazeer Kabali Rice 200g,Wazin Semolina 400g,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,rice|flour,1.0,,,,,,,,,,,,,,,,
16486,19012,Wazin Semolina 400g,Esnad Abazeer Kabali Rice 200g,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,flour|rice,1.0,,,,,,,,,,,,,,,,
19012,17457,Esnad Abazeer Kabali Rice 200g,Al-Taie Peeled Tomatoes - 400g,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,rice|tomatoes,1.0,,,,,,,,,,,,,,,,
17457,19012,Al-Taie Peeled Tomatoes - 400g,Esnad Abazeer Kabali Rice 200g,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,tomatoes|rice,1.0,,,,,,,,,,,,,,,,
19012,16984,Esnad Abazeer Kabali Rice 200g,Al Tai Chopped Tomatoes,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,rice|tomatoes,1.0,,,,,,,,,,,,,,,,
16984,19012,Al Tai Chopped Tomatoes,Esnad Abazeer Kabali Rice 200g,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,tomatoes|rice,1.0,,,,,,,,,,,,,,,,
19012,3471,Esnad Abazeer Kabali Rice 200g,Americana Premium Minced Chicken 400g,rice_with_generic_chicken,soft_penalty,rice and chicken should need stronger recipe or pair evidence than a broad default,0,0,0.0,,,,rice_centric,,grains,protein,76.674,58.0775,0.0,67.3758,rice and chicken should need stronger recipe or pair evidence than a broad default,rice,rice_with_generic_chicken,1.0,0.84,46.859,39.3615,40.0943
19012,19854,Esnad Abazeer Kabali Rice 200g,Sanabel Al Karam Coarse Semolina - 400g,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,rice|flour,1.0,,,,,,,,,,,,,,,,
19854,19012,Sanabel Al Karam Coarse Semolina - 400g,Esnad Abazeer Kabali Rice 200g,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,flour|rice,1.0,,,,,,,,,,,,,,,,
19012,25989,Esnad Abazeer Kabali Rice 200g,Dalo butter with garlic and herbs 180g,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,rice|garlic,1.0,,,,,,,,,,,,,,,,
25989,19012,Dalo butter with garlic and herbs 180g,Esnad Abazeer Kabali Rice 200g,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,garlic|rice,1.0,,,,,,,,,,,,,,,,
19012,5320,Esnad Abazeer Kabali Rice 200g,Al Oula Premium Flour,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,rice|flour,1.0,,,,,,,,,,,,,,,,
5320,19012,Al Oula Premium Flour,Esnad Abazeer Kabali Rice 200g,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,flour|rice,1.0,,,,,,,,,,,,,,,,
19012,2498,Esnad Abazeer Kabali Rice 200g,Kuwaiti Premium Flour – 1kg,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,rice|flour,1.0,,,,,,,,,,,,,,,,
2498,19012,Kuwaiti Premium Flour – 1kg,Esnad Abazeer Kabali Rice 200g,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,flour|rice,1.0,,,,,,,,,,,,,,,,
19012,10535,Esnad Abazeer Kabali Rice 200g,Afia garlic powder 170 grams,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,rice|garlic,1.0,,,,,,,,,,,,,,,,
10535,19012,Afia garlic powder 170 grams,Esnad Abazeer Kabali Rice 200g,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,garlic|rice,1.0,,,,,,,,,,,,,,,,
19012,1930,Esnad Abazeer Kabali Rice 200g,Hana Peeled Tomatoes,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,rice|tomatoes,1.0,,,,,,,,,,,,,,,,
1930,19012,Hana Peeled Tomatoes,Esnad Abazeer Kabali Rice 200g,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,tomatoes|rice,1.0,,,,,,,,,,,,,,,,
22109,8546,Alasrah Fine White Sugar,Rayhan Corn Flour (Cornstarch) - 100g,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,sugar|flour,1.0,,,,,,,,,,,,,,,,
8546,22109,Rayhan Corn Flour (Cornstarch) - 100g,Alasrah Fine White Sugar,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,flour|sugar,1.0,,,,,,,,,,,,,,,,
22109,19427,Alasrah Fine White Sugar,Afia fine semolina 400 grams,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,sugar|flour,1.0,,,,,,,,,,,,,,,,
19427,22109,Afia fine semolina 400 grams,Alasrah Fine White Sugar,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,flour|sugar,1.0,,,,,,,,,,,,,,,,
22109,23044,Alasrah Fine White Sugar,Aqua Life Bottled Drinking Water - Pack of 40 x 330ml,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,sugar,1.0,,,,,,,,,,,,,,,,
23044,22109,Aqua Life Bottled Drinking Water - Pack of 40 x 330ml,Alasrah Fine White Sugar,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,sugar,1.0,,,,,,,,,,,,,,,,
22109,20834,Alasrah Fine White Sugar,Afia coarse semolina 400 grams,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,sugar|flour,1.0,,,,,,,,,,,,,,,,
20834,22109,Afia coarse semolina 400 grams,Alasrah Fine White Sugar,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,flour|sugar,1.0,,,,,,,,,,,,,,,,
22109,22230,Alasrah Fine White Sugar,Sweet Pineapple Chunks 565g,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,sugar,1.0,,,,,,,,,,,,,,,,
22230,22109,Sweet Pineapple Chunks 565g,Alasrah Fine White Sugar,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,sugar,1.0,,,,,,,,,,,,,,,,
22109,16486,Alasrah Fine White Sugar,Wazin Semolina 400g,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,sugar|flour,1.0,,,,,,,,,,,,,,,,
16486,22109,Wazin Semolina 400g,Alasrah Fine White Sugar,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,flour|sugar,1.0,,,,,,,,,,,,,,,,
22109,657,Alasrah Fine White Sugar,Creamy Qamar 4x125g,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,sugar,1.0,,,,,,,,,,,,,,,,
657,22109,Creamy Qamar 4x125g,Alasrah Fine White Sugar,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,sugar,1.0,,,,,,,,,,,,,,,,
22109,1794,Alasrah Fine White Sugar,Creamy Dairy Spread,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,sugar,1.0,,,,,,,,,,,,,,,,
1794,22109,Creamy Dairy Spread,Alasrah Fine White Sugar,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,sugar,1.0,,,,,,,,,,,,,,,,
22109,18111,Alasrah Fine White Sugar,Vegetables: Yemeni apples,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,sugar,1.0,,,,,,,,,,,,,,,,
18111,22109,Vegetables: Yemeni apples,Alasrah Fine White Sugar,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,sugar,1.0,,,,,,,,,,,,,,,,
22109,19854,Alasrah Fine White Sugar,Sanabel Al Karam Coarse Semolina - 400g,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,sugar|flour,1.0,,,,,,,,,,,,,,,,
19854,22109,Sanabel Al Karam Coarse Semolina - 400g,Alasrah Fine White Sugar,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,flour|sugar,1.0,,,,,,,,,,,,,,,,
22109,25989,Alasrah Fine White Sugar,Dalo butter with garlic and herbs 180g,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,sugar|garlic,1.0,,,,,,,,,,,,,,,,
25989,22109,Dalo butter with garlic and herbs 180g,Alasrah Fine White Sugar,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,garlic|sugar,1.0,,,,,,,,,,,,,,,,
22109,2498,Alasrah Fine White Sugar,Kuwaiti Premium Flour – 1kg,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,sugar|flour,1.0,,,,,,,,,,,,,,,,
2498,22109,Kuwaiti Premium Flour – 1kg,Alasrah Fine White Sugar,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,flour|sugar,1.0,,,,,,,,,,,,,,,,
17233,27934,Abu Bint American rice 10 kg,Esnad Seven Spices Chicken Stock Cubes 20g (Pack of 16),rice_with_generic_chicken,soft_penalty,rice and chicken should need stronger recipe or pair evidence than a broad default,0,5,0.31,,,,rice_centric,,grains,protein,76.674,58.0775,0.31,67.3758,rice and chicken should need stronger recipe or pair evidence than a broad default,rice,rice_with_generic_chicken,1.0,0.84,46.3604,38.9427,40.6142
17233,5670,Abu Bint American rice 10 kg,Vegetables onions medium bag,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,rice|onions,1.0,,,,,,,,,,,,,,,,
5670,17233,Vegetables onions medium bag,Abu Bint American rice 10 kg,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,onions|rice,1.0,,,,,,,,,,,,,,,,
17233,5688,Abu Bint American rice 10 kg,Garlic vegetables 1 bag,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,rice|garlic,1.0,,,,,,,,,,,,,,,,
5688,17233,Garlic vegetables 1 bag,Abu Bint American rice 10 kg,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,garlic|rice,1.0,,,,,,,,,,,,,,,,
17233,51,Abu Bint American rice 10 kg,Royal chicken breasts 1 kilo,rice_with_generic_chicken,soft_penalty,rice and chicken should need stronger recipe or pair evidence than a broad default,0,0,0.0,,,,rice_centric,,grains,protein,76.674,58.0775,0.0,67.3758,rice and chicken should need stronger recipe or pair evidence than a broad default,rice,rice_with_generic_chicken,1.0,0.84,44.4326,37.3234,38.54
17233,3946,Abu Bint American rice 10 kg,Rivoni tomato paste 8 x 135g,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,rice|tomatoes,1.0,,,,,,,,,,,,,,,,
3946,17233,Rivoni tomato paste 8 x 135g,Abu Bint American rice 10 kg,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,tomatoes|rice,1.0,,,,,,,,,,,,,,,,
17233,27267,Abu Bint American rice 10 kg,Al Watania Frozen Chicken 600g,rice_with_generic_chicken,soft_penalty,rice and chicken should need stronger recipe or pair evidence than a broad default,0,0,0.0,,,,rice_centric,,grains,protein,76.674,58.0775,0.0,67.3758,rice and chicken should need stronger recipe or pair evidence than a broad default,rice,rice_with_generic_chicken,1.0,0.84,43.7429,36.744,38.3211
17233,3389,Abu Bint American rice 10 kg,Al Tai Tomato Paste 8×135g,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,rice|tomatoes,1.0,,,,,,,,,,,,,,,,
3389,17233,Al Tai Tomato Paste 8×135g,Abu Bint American rice 10 kg,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,tomatoes|rice,1.0,,,,,,,,,,,,,,,,
17233,5668,Abu Bint American rice 10 kg,Vegetables: green onions,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,rice|onions,1.0,,,,,,,,,,,,,,,,
5668,17233,Vegetables: green onions,Abu Bint American rice 10 kg,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,onions|rice,1.0,,,,,,,,,,,,,,,,
17233,10546,Abu Bint American rice 10 kg,Afia natural sea salt 700 grams,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,rice|salt,1.0,,,,,,,,,,,,,,,,
10546,17233,Afia natural sea salt 700 grams,Abu Bint American rice 10 kg,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,salt|rice,1.0,,,,,,,,,,,,,,,,
17233,2068,Abu Bint American rice 10 kg,Saudi Tomato Paste,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,rice|tomatoes,1.0,,,,,,,,,,,,,,,,
2068,17233,Saudi Tomato Paste,Abu Bint American rice 10 kg,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,tomatoes|rice,1.0,,,,,,,,,,,,,,,,
17233,8546,Abu Bint American rice 10 kg,Rayhan Corn Flour (Cornstarch) - 100g,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,rice|flour,1.0,,,,,,,,,,,,,,,,
8546,17233,Rayhan Corn Flour (Cornstarch) - 100g,Abu Bint American rice 10 kg,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,flour|rice,1.0,,,,,,,,,,,,,,,,
17233,60,Abu Bint American rice 10 kg,Indomie Chicken Curry Flavor,rice_with_generic_chicken,soft_penalty,rice and chicken should need stronger recipe or pair evidence than a broad default,0,0,0.0,,,,rice_centric,,grains,protein,76.674,58.0775,0.0,67.3758,rice and chicken should need stronger recipe or pair evidence than a broad default,rice,rice_with_generic_chicken,1.0,0.84,44.8505,37.6745,39.2276
17233,57,Abu Bint American rice 10 kg,Al Khair Salt,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,rice|salt,1.0,,,,,,,,,,,,,,,,
57,17233,Al Khair Salt,Abu Bint American rice 10 kg,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,salt|rice,1.0,,,,,,,,,,,,,,,,
17233,1825,Abu Bint American rice 10 kg,Indomie Special Chicken Flavour Noodles,rice_with_generic_chicken,soft_penalty,rice and chicken should need stronger recipe or pair evidence than a broad default,0,0,0.0,,,,rice_centric,,grains,protein,76.674,58.0775,0.0,67.3758,rice and chicken should need stronger recipe or pair evidence than a broad default,rice,rice_with_generic_chicken,1.0,0.84,45.1117,37.8938,39.456
17233,19427,Abu Bint American rice 10 kg,Afia fine semolina 400 grams,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,rice|flour,1.0,,,,,,,,,,,,,,,,
19427,17233,Afia fine semolina 400 grams,Abu Bint American rice 10 kg,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,flour|rice,1.0,,,,,,,,,,,,,,,,
