product_id,product_name,recipe_score,saudi_importance,matched_ingredient
7164,717273509115,0.0,low,
28356,الراقي كبيس خيار مع الثوم والتوابل 650 جم,57.6,high,cucumber
27579,طابلي رز امريكي 5 كيلو,0.0,low,
7121,Americana Soft Original Cookies 40g,0.0,low,
27703,فريتولي مغموس بالبصل الفرنسي 240.9 جم,90.0,critical,onions
27711,كوكيز ديدوز بالفراولة والفواكه 16 قطعة,0.0,low,
17140,Korean Barbecue Sauce,0.0,low,
2631,Spada Sparkling Water,0.0,low,
15287,نبتة بهارات برياني 200 جم,60.0,high,baharat
8573,ريفوه اكس معطر فانيلا,0.0,low,
7133,Americana Soft Double Chocolate Cookies 4×40g,60.0,high,chocolate
18190,Birin Water,0.0,low,
6878,Nile Waste Bags 55 Gallon 1200g,0.0,low,
19092,بامبرز مناديل مبللة للبشرة الحساسة 56 منديل 2+1مجانا,0.0,low,
3490,Intaash Pakistani Vermicelli 150g,40.8,medium,vermicelli
16966,تيشوب بسكويت ماري 75جم,62.400000000000006,high,biscuits
18194,نسكافية 3×1 الاصلي 18 جم,0.0,low,
21141,Ulker Chocolate Biscuits,62.400000000000006,high,biscuits
18083,امريكانا كوكيز 3+1 اصلي (نسخة),0.0,low,
19528,Safi Immunity Boosting Vanilla Milk,39.0,medium,vanilla
1438,تيشوب  رينجو ويفر شكلاته (4+20)18 جم,0.0,low,
1635,جرينز  نكهة ورد 28 مل,0.0,low,
3330,Jawhari Sidr Honey 250g,73.8,very_high,honey
5699,الخضار جرجير بري مشكاة,0.0,low,
6318,اواردنت غسول الفم بالمسواك خالي من الكحول 250 مل,0.0,low,
9307,سنابل احد كب كيك عجوة 10×28جم (نسخة),0.0,low,
9312,سنابل احد كب كيك قرفة 10×28جم (نسخة),73.8,very_high,cinnamon
21613,بيست مكس خليط البسبوسة500جم,40.8,medium,vinegar
16724,يونتاد خبز تورتال بر 25سم 390جم,92.0,critical,bread
21046,L'Oreal Shampoo with Oil for Normal and Dry Hair,0.0,low,
27701,توستيوس مغموس الصلصة الحارة 439.4 جم,0.0,low,
27833,بييلا بروشيلد شامبو بالعسل والافوكادو 400مل,22.0,low,avocado
27837,بييلا بروشيلد بلسم بالعسل والافوكادو 400مل,22.0,low,avocado
19253,فيليدا مساحة  35,0.0,low,
24283,أرياف اكياس رول حراري مقاس 10,0.0,low,
4393,ليز كريسبزكاتشب 21×12جم,0.0,low,
2505,دريم هاوس مربى فراولة 380 جرام,0.0,low,
14428,My Kitchen Garlic Powder Spices 150g,85.0,critical,garlic
1853,Spicy Potato Snacks,0.0,low,
20068,نادك حليب بنكهة الفراولة 360 مل,85.0,critical,milk
8187,ذائقه  مسحوق توابل بالفواكه 50 جم,0.0,low,
14666,Hot Sauce - 473ml,0.0,low,
17429,لونا حليب مركز بنكهة الكرك170 جم,85.0,critical,milk
17414,ابو سنبلتين ارز مزة هندي بسمتي 10كيلو,22.0,low,figs
2877,Vipex Max Pink Mystic Deodorant Cream for Women 25ml,0.0,low,
16914,Nadec Cream Cheese,76.5,very_high,cheese
16780,بانتين بديل الزيت ضد تساقط الشعر انسياني وحريري  - 275 مل,22.0,low,figs
24528,كادبري ديري ميلك ساده 95جم,0.0,low,
23756,بيتوتي مزيج زيت زيتون  500 مل,64.0,high,olive_oil
23731,Ghosn Al-Dhahab Olive Oil Blend 2L,64.0,high,olive_oil
14601,مصنع الخليج صحون مكرويف دايريه 16,40.8,medium,vinegar
24580,كابري سن  نكتار عصير برتقال 200مل (حبة 6),57.6,high,orange_juice
24524,كادبري ديري ميلك بندق 95جم,0.0,low,
21368,بيرسونا امواس ازالة الشعر للجسم - 8 شفرات,0.0,low,
15247,نادك عصير فواكه مشكله 1.3 لتر,0.0,low,
19597,Baider Mixed Pickles - 1kg,0.0,low,
17935,فيليدا فرشة حمام مع قاعدة ايكو,0.0,low,
19724,Clorox Scentiva Lavender Spray,0.0,low,
20390,بوتان تونا ساندوتش 185جرام,0.0,low,
3892,ديمو منفضة غبار,0.0,low,
22896,Nivea Natural Glow Face Wash with Vitamin C,0.0,low,
1101,تبيس قطن شرائح مزيل مكياج دائري 100 قطعة,0.0,low,
26614,كادبري كوكيز مع قطع الشوكولاتة  135جم,60.0,high,chocolate
8184,Zaiqa Natural Honey - 1kg,73.8,very_high,honey
9524,Sunova Fabric Softener (Pink) - 1 Liter,0.0,low,
11577,في تي كوزماتيكس سيروم ريدل شوت 100 ترطيب البشرة - 50 مل,0.0,low,
14534,مزيل العرق تايلندي جلوتا جلو الترا برايت من فازلين ، 45 مل,0.0,low,
16869,Fairy Dishwashing Liquid Rose Fragrance,0.0,low,
18127,Jimmy the Panda Fruit Jelly Worms - 80g,0.0,low,
19981,عافية عدس احمر مجروش 400 جم,81.0,very_high,lentils
2048,Elegant Spicy Red Pepper,0.0,low,
4154,فلوتشي حامض حلو 145جم,0.0,low,
13226,كيندر بوينو 21.5,0.0,low,
18864,Garnier Ultra Doux Leave-In Cream Nourishing Hair Food,56.0,high,cream
19397,نادك عصير ليمون و نعناع 1.3 لتر,62.400000000000006,high,mint
19644,قولن تينس بسكويت الشوفان بالشوكلاتة زيرو150جم,62.400000000000006,high,biscuits
22195,لقمه طعام قطط الصغيره الدجاج مع الحليب400جم,85.5,very_high,chicken
22267,ديمو لمامة لاصق,0.0,low,
23929,لوكا محدد شفاه - ذا سيغنيتشر 13,0.0,low,
15,سيباميد  غسول اطفال 200مل,0.0,low,
7207,انجوي منظف وجه افكادو 225جم,0.0,low,
27285,بارودونت اكتيف فرشة اسنان بالفحم,0.0,low,
28020,عود لافر بخور ميني عود العود 10جم,0.0,low,
8923,سباركي ستاند مغناطيس دركسون 713,0.0,low,
16085,هوتو بلاس يو اس بي ايفون قماش,0.0,low,
113,Dove Intensive Cream,56.0,high,cream
10867,فازلين سيروم جلوتا فيتامين معا واقي شمس 30spf,0.0,low,
18116,Vatika Garlic Hair Oil,85.0,critical,garlic
16128,Hoto Type-C & iPhone Cable 131,0.0,low,
11849,فيولا زيت الحبة السوداء للشعر,0.0,low,
11852,فيولا زيت السدر 125 مل,0.0,low,
11854,فيولا زيت الصبار الطبيعي,0.0,low,
17972,Cola Jelly Slices,0.0,low,
6556,Low-Fat Puff Pastry Squares,0.0,low,
2483,Dabur Mint & Lemon Toothpaste with Toothbrush,0.0,low,
14613,معجون اسنان مارفیس اماريللى باعرق السوس 85 مل,0.0,low,
6729,المطور اكياس نفايات4+1 5جالون,0.0,low,
24741,أرياف اكياس نفايات سميك70جالون 2000ك,0.0,low,
12989,كوفيكس كير غسول لتنظيف الجسم بخلاصة الصابون الافريقي - 400مل,40.8,medium,vinegar
14143,ماسون ناتشورال كريم الجمال بالكولاجين مرطب للبشرة - 57 جم,0.0,low,
8939,سبا سيستم كريم حمام زيت للشعر باللافندر 1000مل,0.0,low,
16054,Hoto 612 Black Headphones,0.0,low,
5917,الرفاعي ميلتي كيك توت 250 جرام,0.0,low,
21088,Rayo BBQ Pretzels - 250g,0.0,low,
55,Al Batal Dino Corn Puffs Ketchup Flavor - 100g,20.8,low,corn
14177,حمسة كشنة الارز150جم,0.0,low,
19012,اسناد ابازير رز كابلي200جم,0.0,low,
81,Al-Rabea Cardamom Tea,90.0,critical,cardamom
5114,اكتيفيا زبادي قليل الدسم 150جم,88.0,critical,yogurt
12875,كوبيكو قهوة 36×17.5جم,0.0,low,
17415,حدائق كاليفورنيا ملوخية مجمدة 400 غرام,0.0,low,
3293,Heinz Smoked Mayonnaise,0.0,low,
22842,السعودية حليب فانيلا 125 مل (حبة 24),85.0,critical,milk
24449,Vitrac Mixed Fruit Jam 450g,0.0,low,
9894,Circles Dishwashing Liquid Lemon 1L,64.0,high,lemon
11858,فيولا زيت الورد 125 مل,0.0,low,
8054,ديليسيو تتبيلة الجبنة الزرقاء 267جم,76.5,very_high,cheese
17194,داك مطهر 3لتر ورد+ 1.5 بخور,0.0,low,
6090,Green Plains Potato Seasoning - 85g,0.0,low,
24851,Takis Blue Hot Pepper 310g,0.0,low,
27663,سيارا فيليه الدجاج الحار 750جم,85.5,very_high,chicken
18357,Frashko Barbecue Sauce,0.0,low,
13339,La Roche-Posay - Anthelios XL Gel-Cream SPF 50+ - 50ml,56.0,high,cream
2153,American Garden Italian Dressing & Marinade - 473ml,0.0,low,
28055,عود لافر معطر جو عطر الفنادق للماكينة - 260 مل,0.0,low,
16134,دابر معجون أسنان الأعشاب بالقرنفل + فرشة 150 جرام,0.0,low,
14757,ملتي باك اكواب قهوة 4 اونز ملون 306,0.0,low,
21965,Darlo Chocolate Covered Wafers 18×50g,60.0,high,chocolate
24263,طراوة فول مدمس 400جم,0.0,low,
15222,نادك عصير بدون سكر مضاف فواكه مشكة 180 مل,0.0,low,
17756,Nadec Lemon Mint Juice Without Added Sugar,85.0,critical,sugar
18084,Nadec Orange and Carrot Juice with Mixed Fruits,0.0,low,
8767,زيلو حلوى جيلي لانش باج 88 جرام,0.0,low,
8192,Zaiqa Ginger Paste - 750g,0.0,low,
5694,Black Garlic 150g,85.0,critical,garlic
6022,Al-Saqia Halawa with Pistachio - 1400g,0.0,low,
7197,انجوي حلاوة لازالة الشعر بالفانيلا 250 جرام,0.0,low,
3068,KDD Mixed Juice 125ml,0.0,low,
20650,Sunsilk Anti-Hair Fall Shampoo,0.0,low,
20679,Nadec Apple Juice,52.0,high,apple
13777,Lux Regular,0.0,low,
18367,اريال كبسولات لينور 10×21.1 جم,0.0,low,
5383,البطل بطاطس عيدان حراق زيادة 23 جرام,72.0,very_high,potatoes
18005,عافية ذرة فشار400جرام,20.8,low,corn
18554,Sunsilk Anti-Hair Fall Conditioner,0.0,low,
9343,سنابل الشهد معمول اصابع كابتشينو 450 جم,0.0,low,
6895,النيل سفرة رول 450 جم,0.0,low,
11640,Verdi - Extra Strong Hold Hair Spray - 200ml,0.0,low,
13770,لوكا احمر خدود كريمي 02 كاجولي كول,0.0,low,
13793,لوكا محدد الشفاه - 02 مس انديبندت,0.0,low,
16098,دابرأملا سيروم زيت الحية حماية ضد الحرارة 50 مل,0.0,low,
23851,لوكا كونسيلر - 01 ميرينغ,0.0,low,
19717,امريكانا شوكو كوكيز شوكلت,0.0,low,
11044,فايو حلوى  مصاص على شكل قلب 30 ×15 جم,0.0,low,
27228,مجموعة الصلصال مع ادوات التشكيل,0.0,low,
8025,Natural Chewing Gum 10×10g,0.0,low,
15292,ناو زيت الخروع 118 مل,0.0,low,
15293,ناو زيت الجلسرين 118 مل,0.0,low,
20408,دابر هربولين مرطب بالصبار 425 + 115 مل,0.0,low,
14604,مصنع الخليج علبه 2 لتر,40.8,medium,vinegar
19985,Frozen Chicken Quail,85.5,very_high,chicken
6184,Al Diyafa Chamomile Herbs - 25 Bags,0.0,low,
319,برسيل جل عالي الرغوة ازرق 2.9 لتر +1 لتر مجانا,0.0,low,
5812,الخير شاي كرك زنجبيل بدون بالسكر 12×15جم,90.0,critical,tea
9336,سنابل الشهد معمول اصابع جوز هند 600 جم,57.6,high,walnuts
5851,Al Raqi Orange Blossom Water 300ml,37.199999999999996,medium,orange_blossom_water
28691,راديانس جل استحمام برائحة الزهور 400 مل,0.0,low,
28693,راديانس جل استحمام برائحة فراولة 400 مل,0.0,low,
14834,مليونير طرابيش مشاوي 14 جرام,0.0,low,
3567,Batti Bari Harissa from the Cap Bon Region 135g,0.0,low,
8966,سبيقة كسكسي تونسي 1 كجم,40.8,medium,couscous
14634,معجون طماطم صاحب الجبل 400جم,88.0,critical,tomato_paste
20149,الصفي عسل سدر 500 جرام,73.8,very_high,honey
27248,البندري ارز مزة طويل الحبة 10 كجم,0.0,low,
12991,كوفيكس كير غسول نسائي يومي بالتوت للمناطق الحساسة - 215 مل,0.0,low,
7939,Barbican Orange Flavored Malt Beverage - 6 x 250ml,0.0,low,
15652,نورس مناديل 160 منديل مزدوج 5 عبوة,0.0,low,
18734,Huggies Baby Wipes,0.0,low,
22467,"جاردن اوليان - مقشر السكر بالعكر الفاسي, 600 جرام",0.0,low,
644,بوك شبيه جبنة الاصليه 1100 جم,76.5,very_high,cheese
18871,Delicious Habanero Ranch Seasoning,0.0,low,
20375,ديليسيو تتبيلة الفلفل بالثوم 267جم,40.8,medium,bell_peppers
23687,Ghosn Al-Dhahab Olive Oil Blend 1L,64.0,high,olive_oil
13959,ليسترين غسول للفم بالنعناع السلس - 500مل,62.400000000000006,high,mint
24305,Facial & Eyebrow Razor Blades No. 3,0.0,low,
2037,Al Khair Saudi Golden Coffee,0.0,low,
18886,Vatika Rich Hair Oil with Aloe Vera,0.0,low,
11246,دجاج فقيه 1100 جم,85.5,very_high,chicken
1998,Al Batal BBQ Potato Chips - 110g,72.0,very_high,potatoes
7290,"Anfas Jeddah ""X"" Hanging Diffuser - Vanilla Scent - 8ml",39.0,medium,vanilla
7294,Anfas Jeddah Tiger Diffuser - Strawberry Scent - 8ml,0.0,low,
20888,Power Mix X Scented Paper - Tropical Mango,34.8,medium,mango
23152,فو نكهة الموهيتو 700 مل,0.0,low,
4822,Arqi Evaporated Milk Analogue - 410ml,85.0,critical,milk
26917,مزيل عرق بيور بيتي عطر خفيف 60 مل,0.0,low,
9520,Sunova Disinfectant & Floor Cleaner - Oud Scent - 3 Liters,0.0,low,
24523,كادبري ديري ميلك اوريو 120جم,0.0,low,
24513,كادبري ديري ميلك دايم 120جم,0.0,low,
9335,سنابل الشهد معمول اصابع تمر شفاف 375 جم,0.0,low,
18813,KDD Banana Flavored Milk - 6 x 180ml,85.0,critical,milk
5499,Ground Red Chili Powder No. 1,0.0,low,
17183,داك ريم بلوك جل نسيم المحيط + معطر الربيع 42 جم,0.0,low,
2050,Al-Raqi Sliced Green Olives,0.0,low,
2051,Al Raqi Sliced Black Olives,0.0,low,
16391,وادي فاطمة حليب مبخر قليل الدسم170جرام,85.0,critical,milk
28008,عود لافر معطر جو مذهلة 300مل,0.0,low,
3429,Al Wazir Lex Classic Liquid Laundry Detergent 1.5L,0.0,low,
28489,اي بي منعم الشعر بالارقان 500 مل,0.0,low,
1885,Cetaphil Moisturizing Cream,56.0,high,cream
19703,فيليدا قفاز حساس كبير,0.0,low,
23526,Herbal Essences Conditioner with Aloe & Avocado - 400ml,0.0,low,
2052,Al-Raqi Tomato Paste in Glass Jar,88.0,critical,tomatoes
15079,مي سيداب كاسة نكهة الدجاج الكوري الحار 81 جرام,85.5,very_high,chicken
6797,المناسبات ارز مزه سيلا بسمتي هندي 5 كيلو,0.0,low,
2079,Al-Diyafa Anise Herbs - 25 Tea Bags,90.0,critical,tea
17252,العلالي  خل طبيعي من قصب السكر 473مل,40.8,medium,vinegar
20409,كوبوليفا زيت زيتون اسباني 250 مل,64.0,high,olive_oil
20670,العلالي خليط كيك برتقال,56.0,high,oranges
10866,فازلين سيروم الجسم الشبابي جلوتا فيتامين بقوة تفتيح 10 مرات - 180 مل,0.0,low,
13206,Careline Vitamin C Body Lotion - 480ml,0.0,low,
20741,Bioderma Sunscreen Cream,56.0,high,cream
27709,بسكويت كراكرز شيدر جاك من تشيز ات 351 جرام,62.400000000000006,high,biscuits
20797,بوتان لحم تونا خفيف بالماء والملح 185جرام,92.0,critical,salt
27173,برجر دجاج بالقسماط 24 قطعة 1344جم,85.5,very_high,chicken
6186,Al-Diyafa Ginger with Turmeric Herbs - 25 Tea Bags,62.400000000000006,high,turmeric
7460,Orion Vace Paper Air Freshener - Yellow Rose,0.0,low,
17224,نوفا علك حبات نعناع حار11.2*10 (نسخة),62.400000000000006,high,mint
21195,Orion Jasmine Air Freshener - 300ml,0.0,low,
20831,Oxy Semi-Automatic Nasim Al-Sharq,0.0,low,
14574,مسكة جوال جلد مغناطيس,0.0,low,
25160,أرياف اكياس رول 2*1 5جالون,0.0,low,
14605,مصنع الخليج علب فول 350 مل اسود وابيض,88.0,critical,eggs
8668,ريو ماري تونة خفيفة بزيت الزيتون 80 جرام,0.0,low,
18332,Galaxy Coconut Chocolate,60.0,high,chocolate
24605,Galaxy Classic Basmati Amber Rice 10kg,100.0,critical,rice
2958,توتي فروتي قلب 18جم,0.0,low,
21635,برسيل شامبو عبايه فرنسي,0.0,low,
5856,جلو كريم تفتيح منطقة الابط بخلاصة بذور العنب 100 جرام,34.8,medium,grapes
8360,روائح العطارة بهارات البرياني 160,60.0,high,baharat
6712,Roasted Hazelnut Cream 700g,56.0,high,cream
16302,Dada Mini Stick Candy - Bulk Box (28 x 8g),0.0,low,
12716,كلوركس مبيض زهور 1.89لتر (8*1/2ج),88.0,critical,eggs
24737,أرياف اكياس نفايات سميك 30جالون 1200ك,0.0,low,
2650,Snoova Floor Disinfectant & Cleaner – Lavender Scent – 3L,0.0,low,
23623,ساديا دجاج مجمد 10×900جم,85.5,very_high,chicken
5820,الخير قهوة تركية سادة حمصة غامقة 100جم,79.2,very_high,chickpeas
14606,مصنع الخليج علب فول 500 مل اسود وابيض,88.0,critical,eggs
17533,روائح العطارة نشاء الذرة 200 جرام,20.8,low,corn
20838,Senora Chicken Breast Fillet,85.5,very_high,chicken
1549,جاردن اوليان صابون ومقشر للجسم بالقهوة 500جرام,0.0,low,
20137,Pazlo Spaghetti Pasta,62.400000000000006,high,pasta
20298,ليبتون ليمون ايس تي 320 مل,64.0,high,lemon
10996,Palmolive Chamomile Extract Soap Bars 4 * 90 grams,0.0,low,
14403,مذاق زمان صوص سيراتشا الحارة 500 جم,0.0,low,
24448,امريكان جاردن صلصة تتبيلة ايطالية 9 اونز,0.0,low,
3503,Oreo Mini Sticks 60ml,0.0,low,
13154,KitKat mini ice cream stick,56.0,high,cream
17099,برسيل جل ورد 2.9لتر + 1 لتر مجانا,0.0,low,
23524,Herbal Essences Shampoo with Aloe & Avocado - 400ml,0.0,low,
497,بلانكو بلس سفرة 4 رول 110×90,0.0,low,
595,Sweet Tomato Ketchup 550ml,0.0,low,
23252,كاس قفاز تنظيف منزلي زوجين,0.0,low,
15200,مينتوس كاندي فواكة 29 جم,0.0,low,
17066,Clast Strong Mint Slices 28.8g,62.400000000000006,high,mint
2966,Americana Chocolate Cookies,60.0,high,chocolate
9959,Caesar Guava & Mixed Fruit Nectar Juice 1L,0.0,low,
300,Nivea Moisturizing Lotion with Musk Scent,0.0,low,
3339,يورياج رول اون مزيل لرائحة العرق - 50 مل,0.0,low,
9189,سكين1004 كريم جل سنتيلا لتنقية البشرة من مدغشقر، 75 مل,0.0,low,
16304,هيمالايا غسول الوجه بالنيم 150 مل + مقشر للوجه 150 مل,0.0,low,
3218,Nadec Kiwi Lemon Mint Juice,64.0,high,lemon
14144,ماكفيتيز جوي بسكويت محشو بكريمة البندق 112 جرام,62.400000000000006,high,biscuits
22858,Rani Float Pineapple Juice with Fruit Chunks - 240ml,52.0,high,apple
12100,قولن ويفر بالشوكلاتة بدون سكر30جم (حبة 24),0.0,low,
15479,نسكافيه جولد بن سريع الذوبان 190 جرام,0.0,low,
28354,الراقي كبيس هالبينو شرائح 370 جم,0.0,low,
22808,سنابل الكرم شمار حب 190جم,0.0,low,
13771,لوكا احمر خدود كريمي - 03 قوز ويذ انيثنق,0.0,low,
23918,لوكا احمر خدود سائل وكريمي - 01 لايت بينك,0.0,low,
6828,المواسم عصير مانجو بودرة 2.5 كيلو جرام,34.8,medium,mango_juice
12832,كواليكو بروست دجاج حار 750جم,85.5,very_high,chicken
7679,ACM Novophan Anti-Dandruff Shampoo 125 ml,0.0,low,
28602,عصير اوشن سبراي توت بري - 1 لتر,0.0,low,
17636,فرشلي خل ابيض 32 اونز,88.0,critical,eggs
7138,Americana Cookies 3+1 Chocolate,60.0,high,chocolate
1693,نيفيا لوشن الجسم عناية مركزة ومرطبة زيت اللوز الطبيعي وفيتامين E س- 250 مل,73.8,very_high,almonds
17052,Garnier Ultra Doux Honey Treasures Leave-In Cream,73.8,very_high,honey
5195,اكوادور شرائح خوخ 400جم,0.0,low,
2732,Lux Velvet Touch Liquid Hand Soap,0.0,low,
3233,ندى عصير رمان 200 مل,37.199999999999996,medium,pomegranate
18396,عصير ندى تفاح 200 مل,52.0,high,apple
28668,اوريو بسكويت سيلينا قوميز بالشوكولاتة والقرفة 35.5جم,60.0,high,chocolate
4994,اسناد خلطة التغطية للقلي حراق227جم,40.8,medium,vinegar
28703,كريم 21 كريم طوال اليوم عناية مركزة وحماية 150 مل,0.0,low,
21846,Bisha Original Hasawiya Coffee - 500g,0.0,low,
4347,L'Oreal Elvive Extraordinary Oil Balm with Nourishing Oil 360ml,0.0,low,
2473,California Gardens Egyptian Fava Bean Mix,0.0,low,
11587,فيدا سماعة ايفون 15 تايب سي,0.0,low,
17,Gummy Bear Candy 12×10g,0.0,low,
17286,Original Mango,34.8,medium,mango
9883,سيرافي مرطب بحمض الساليسيليك للبشرة الجافة والخشنة وجلد الدجاجة-340g,85.5,very_high,chicken
12966,كوزمو سيروم للشعر بفيتامين اي 100 مل,0.0,low,
27493,كوزمو بيبي شامبو اطفال صبار فيتامين(A) 500مل,0.0,low,
1539,جاردن اوليان الصابون البلدي المغربي بالنيلة الزرقاء 500 جرام,0.0,low,
16683,يوسرين لوشن مرطب للبشرة خال من العطور للترطیب الیومي  500مل,0.0,low,
7137,Americana Original Cookies 3+1 Pack,0.0,low,
18156,دريم معطر حبيبات للغسيل برائحة الكرز 176 جرام,0.0,low,
27364,ماري قولد شامبو بزيت الارغان 500 مل,0.0,low,
196,Burgat Heart-Shaped Lollipops,0.0,low,
3475,Americana Chocolate Cake Bar 10x20g,60.0,high,chocolate
5849,Premium Extra Virgin Olive Oil 500ml,64.0,high,olive_oil
7141,Americana Vanilla Cake Bar 20g (Carton),39.0,medium,vanilla
3972,Select Ocean Breeze Floor Disinfectant and Freshener 3L,0.0,low,
8653,ريم مزيج زيت زيتون بكر ممتاز 400 مل,64.0,high,olive_oil
8811,Sarelle Coconut Cream Filled Wafer - 33g,56.0,high,cream
27267,الوطنية دجاج مجمدة 600جم,85.5,very_high,chicken
12605,كريم الحماية من الشمس Skin1004 مدغشقر سينتيللا إير فيت بعامل حماية من الشمس 50 مل,0.0,low,
28696,سيلكشاين بلسم بخاخ للشعر بزيت الارغان 200 مل,90.0,critical,tea
23952,مليونير طرابيش مشاوي 14 جرام,0.0,low,
17628,بوتان لحم تونا خفيف حراق 90جرام,0.0,low,
3478,Americana Chocolate Cupcakes 10x25g,60.0,high,chocolate
12700,Class Strawberry Malt Drink - 250ml,0.0,low,
23720,تاتلك جيلي دببة 24×10جم,0.0,low,
28243,حدائق كالفورنيا ورق عنب 1 كجم,34.8,medium,grapes
11545,Vebix - Mystic Roll-On Deodorant - 50ml,0.0,low,
24148,ناو زيت الجوجوبا 118 مل,0.0,low,
1435,تيشو رينجو ويفر فانيليا (20+4)18 جم,39.0,medium,vanilla
17527,سباركي سماعة سلك ايفون,0.0,low,
18520,Herbal Essences Coconut Milk Shampoo - 400ml,0.0,low,
2205,Ulker Kat Kat Hazelnut,0.0,low,
17953,Dove Nourishing Oil Care Shampoo,0.0,low,
2156,عصير اورجنال فواكة مشكلة 125 مل,0.0,low,
28032,عود لافر بخور دائري عاشق العود 30جم,0.0,low,
4406,مثلوثة نايلون لاصق للتغليف 200*30م,0.0,low,
24351,سلفر كرست خلاط مع حساس,40.8,medium,vinegar
11627,"Micro USB cable in white,",0.0,low,
10,Best Clean Glass Cleaner 500 ml,0.0,low,
3476,Americana Vanilla Cupcake 10×25 grams (Carton),39.0,medium,vanilla
4170,فوستر كلاركس كريم كراميل 6×71جم,0.0,low,
7142,Americana Strawberry Cake Bar 10×20g,0.0,low,
3903,Luna Tomato Paste 8×135g,88.0,critical,tomatoes
20637,سنابل الكرم زعتر اخضر 190جم,60.0,high,zaatar
21649,روائح العطارة توابل مكعبات شوربة الخضار 160 جرام,0.0,low,
10740,غارنييه ماء ميسيلار بفيتامين سي سكين اكتيف 100 مل,0.0,low,
18641,ليبتون خوخ ايس تي 320 مل (حبة 6),0.0,low,
4641,129ملتي باك صحون مكرويف  5 حبات,0.0,low,
7887,Parachute Hair Code Strong Look Hair Gel 250ml,0.0,low,
17530,فرشلي زبدة الفول السوداني الحلوة 340جم,62.400000000000006,high,butter
21218,بلانكس معجون أسنان بالفحم الطبيعي 75 مل,0.0,low,
28301,طيبة دجاج متبل بالبهارات 700جم,60.0,high,baharat
8938,سبا سستم كريم حمام زيت للشعر بوتوكس وكولاجين 1000 مل,0.0,low,
24455,مجموعة الدكتورة الصغيرة,0.0,low,
2611,Rio Mare Light Tuna in Olive Oil,64.0,high,olive_oil
15362,ندى عصير كيوي ليمون 1.30 لتر,64.0,high,lemon
12602,كريم اس 88 توتال وايت لتفتيح تحت الابط 35 جرام,0.0,low,
24920,Lestello Rice Cakes with Lentils - 130g,81.0,very_high,lentils
12952,كورون فيليكس شوكو بولز200 جم,0.0,low,
17848,داوني منعم أقمشة سائل عبق الزهور  3 لتر,0.0,low,
25682,بيرسونا اي برو ثري 4+2,0.0,low,
21593,نادك عصير رمان 1.3 لتر,37.199999999999996,medium,pomegranate
21827,فيليدا قماش اسفنجي 3+1,0.0,low,
1053,Tang Mixed Fruit – 2kg,0.0,low,
2265,Parachute Coconut & Argan Shampoo for Damaged Hair,0.0,low,
130,Platinum Aluminum Foil 4.5m x 37.5cm Roll,0.0,low,
8519,ريتز مالح 12×39.6 جم,0.0,low,
13774,لوكا محدد شفاه 1 نود بينك,0.0,low,
3969,Rose Blossom Abaya Shampoo 2 Liters,0.0,low,
3970,Classic Abaya Shampoo 2 Liters,0.0,low,
4492,Nescafe 3 in 1 25 x 18g,62.400000000000006,high,coffee_beans
4084,Ghandour Strawberry Cake Bar 10x20g,0.0,low,
20044,Frozen Chicken,85.5,very_high,chicken
27464,سكالا كريم براسيل فرولة  - 1000 جم,0.0,low,
724,ديسار كريم مرطب واقي شمس بعامل حماية 60 - 80 مل,0.0,low,
27473,سنتيو برايت اند وايت مقضر الوجه لتبيض البشرة -100جم,88.0,critical,eggs
3215,Nadec Mango Juice,34.8,medium,mango_juice
24729,أرياف اكياس نفايات 20جالون 2*1,0.0,low,
17005,Vatika Anti-Hair Fall Cream with Olive and Aloe Vera,56.0,high,cream
4723,Abu Qaws Powdered Milk 1800g,85.0,critical,milk
20369,Kiri Cheese Spread,76.5,very_high,cheese
9234,سلكت مطهر و معطر ارضيات لافندر 3 لتر,0.0,low,
7459,Orion Vace Paper Air Freshener - Vanilla,39.0,medium,vanilla
13719,لوزان اكواب ورقية طبقتين ابيض 9 اونز,88.0,critical,eggs
22649,كيو كاسات ورقية 40×8 اونز,0.0,low,
20401,Rani Carrot & Orange Juice - 1.4L,57.6,high,orange_juice
9217,سلكت سائل منظف صحون رائحة الليمون 1.5 لتر,64.0,high,lemon
17922,بانتين بلسم عناية ملكي للشعر التالف - 360 مل,22.0,low,figs
1103,تبيس قطن شرائح مزيل مكياج دائري 3 ×80 عبوة (نسخة),0.0,low,
17352,اورلاندا كريمة البندق مع الكاكاو 750 جرام,40.8,medium,cocoa
21395,داوني منعم الملابس المركز 2 لتر لافندر ومسك,0.0,low,
19502,العلالي مربي البرتقال 400جم,56.0,high,oranges
27662,سيارا برجر بقري بروفيشنال 1360 جم,0.0,low,
17481,Johnson's Ultra Sensitive Baby Wipes,0.0,low,
28690,راديانس جل استحمام برائحة الورد 400 مل,0.0,low,
18661,المها أرز أبيض بسمتي بنجابي هندي 10 كجم,100.0,critical,rice
5528,Almarai Cream 6x170g,56.0,high,cream
14603,مصنع الخليج صحون مكرويف  مجسمه 1000 مل,40.8,medium,vinegar
18685,Energy Chocolate Crunchy Oats - 320g,60.0,high,chocolate
27369,اكواسوفت مزيل عرق للنساء لوفلي 200 مل,0.0,low,
14602,مصنع الخليج صحون مكرويف دايريه 32,40.8,medium,vinegar
3525,جوي بطارية سينقي 10000 ملي امبير,0.0,low,
